"Date";"Body fat percentage"
"2023-08-19 17:29:56";17.59999990463257
"2023-05-27 15:14:37";19.099999964237213
"2023-02-02 20:59:26";18.700000643730164
"2022-10-15 16:54:38";23.29999953508377
"2022-02-01 18:24:38";27.700001001358032
